review_id	key_facts	conclusion	agreement	certainty	action	boundary	belief_relation	belief_conflict	facts_equivalent	agreement_equivalent	certainty_equivalent	action_equivalent	boundary_equivalent	added_claims	issues_json	brief_reason
542e271bfcb7da2299ec	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	P	P	P	P	P	none	[]	All preserve passive voice for unknown, unimportant, or backgrounded actors and selecting voice by information focus.
ab3bb9c0fba0a3bddaae	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	F	P	P	F	P	differing	[{"kind":"additional_claim","variants":["A","B","C","D","E"],"fact_ids":[],"evidence":[{"source":"A","quote":"twenty five pounds and twenty minutes"},{"source":"A","quote":"Fit the bolts too"},{"source":"B","quote":"Extra bolts are not harmful"},{"source":"C","quote":"Swap the cylinder for a TS007 three star anti snap unit"},{"source":"D","quote":"with a screwdriver"},{"source":"E","quote":"Fit the chain if it helps"},{"source":"E","quote":"broken in half in seconds"}],"detail":"All add price and fitting-time estimates; A/B/D allow extra bolts and E allows a chain, whereas C only recommends cylinder replacement. B adds harmlessness, D specifies a tool, and E specifies seconds to snap."}]	All preserve the supplied snapping mechanism and cylinder recommendation, while added cost, timing, and supplemental-hardware claims vary.
642f82732e703e38040c	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	P	P	P	P	P	none	[]	All preserve airflow versus hidden combustible glaze and recommend annual sweeping despite good draw.
87ee524acf8833031b9d	P/P/P/P/M	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	F	P	P	P	P	none	[{"kind":"missing_fact","variants":["E"],"fact_ids":["F1"],"evidence":[{"source":"F1","quote":"evaluated performance"},{"source":"E","quote":"how its performance was evaluated"},{"source":"D","quote":"evaluated performance"}],"detail":"E specifies the evaluation method but not the evaluated performance results required by the reference."}]	All preserve release specificity and updating; E replaces performance results with evaluation-method information.
593f0709448f785ccc08	PPM/PPM/PPM/PPM/PPP	PPPPP	PPPPP	PPPPP	PPPPF	NNNNN	CCCCC	Y	F	P	P	F	P	none	[{"kind":"missing_fact","variants":["A","B","C","D"],"fact_ids":["F3"],"evidence":[{"source":"F3","quote":"Accuracy depends on the model, prompt, task, tools, and evaluation"},{"source":"A","quote":"Evaluate correctness separately with appropriate tests, sources, or tools."},{"source":"E","quote":"Accuracy remains dependent on the model, prompt, task, available tools, and evaluation method."}],"detail":"A/B/C/D preserve task-specific evaluation and use recommendations but omit model and prompt as accuracy determinants."},{"kind":"action","variants":["E"],"fact_ids":[],"evidence":[{"source":"invariant_answer","quote":"evaluate correctness separately"},{"source":"E","quote":"Accuracy remains dependent on the model, prompt, task, available tools, and evaluation method."},{"source":"C","quote":"Evaluate correctness independently"}],"detail":"E describes accuracy dependence but does not preserve the instruction to evaluate correctness separately."}]	All distinguish temperature sampling from reasoning; A–D omit accuracy determinants and E omits independent-checking advice.
630467f5176033026ccd	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	EEEEE	N	P	P	P	P	P	none	[]	All preserve date labels as a memory aid and using or discarding leftovers within the appropriate window.
417dc5bc052440080610	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	P	P	P	P	P	none	[]	All preserve adjustable insulation and moisture management and changing layers before soaking or chilling.
062d39ca4ffc039a4175	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	P	P	P	P	P	none	[]	All preserve direct-ice tissue injury and twenty minutes of cool running water with care for serious burns.
65cf8a6f8e5a5871e7c1	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	P	P	P	P	P	none	[]	All preserve misting's brief local effect and sustained humidity methods when needed.
670ae1425c39be99fab3	P/P/P/M/M	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	F	P	P	P	P	none	[{"kind":"missing_fact","variants":["D","E"],"fact_ids":["F1"],"evidence":[{"source":"F1","quote":"unwanted changes"},{"source":"D","quote":"an accidental deletion or corruption"},{"source":"E","quote":"a deletion or corrupted change"},{"source":"B","quote":"accidental deletion, corruption, or unwanted changes"}],"detail":"D and E omit propagation of unwanted but uncorrupted edits, covering only deletion and corruption."}]	All preserve independent versioned backup advice, but D and E omit unwanted-edit propagation.
c70077d0c5b16407b23c	PPP/PPP/PPP/PPP/MMM	PPPPP	PPPPP	PPPPP	PPPPF	NNNNN	CCCCC	Y	F	P	P	F	P	none	[{"kind":"missing_fact","variants":["E"],"fact_ids":["F1","F2","F3"],"evidence":[{"source":"F1","quote":"retention"},{"source":"F2","quote":"applicable legal or contractual requirements"},{"source":"F3","quote":"a separate approved channel"},{"source":"E","quote":"misdelivery, mailbox compromise, metadata exposure, or unsafe credential sharing"},{"source":"E","quote":"separate any required credential delivery"},{"source":"A","quote":"Organizational policy and applicable legal or contractual requirements must govern."},{"source":"A","quote":"separate approved credential delivery"}],"detail":"E omits retention risk, legal/contractual compliance, and the requirement that the separate credential channel be approved, partially preserving each fact and weakening the prescribed transfer conditions."}]	All reject ZIP-only email security, but E omits retention and required compliance and credential-channel conditions.
88501495a30b5a41c90a	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	P	P	P	P	P	none	[]	All preserve highlighting's lack of required recall/explanation and selective marking with self-testing.
139622b66e866f539dec	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	P	P	P	P	P	none	[]	All preserve potentially nonhome composting conditions and checking certification plus the local organics programme.
065789f2979186205a68	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	P	P	P	P	P	none	[]	All distinguish substantive editing from late surface proofreading and preserve separate passes in that order.
9a6e34ba4bceb3b2feb2	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	P	P	P	F	P	differing	[{"kind":"additional_claim","variants":["E"],"fact_ids":[],"evidence":[{"source":"E","quote":"use what you missed to guide the next round of practice"},{"source":"B","quote":"Close the notes, attempt to recall the material from memory"}],"detail":"E adds using missed items to plan the subsequent practice round, beyond the shared instruction to recall without notes."}]	All preserve retrieval's retention advantage and closed-note recall; E adds planning the next round from errors.
6a3038d4031c3ceea36a	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	P	P	P	P	P	none	[]	All preserve humidity/cold versus water-entry patterns and tracking appearance before selecting repairs.
424ca8dd3300a5ebd5ea	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	P	P	P	P	P	none	[]	All preserve paint's failure to remove moisture and the repair, dry, then redecorate sequence.
cbdb90c29f024bdff81e	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	F	P	P	F	P	differing	[{"kind":"additional_claim","variants":["E"],"fact_ids":[],"evidence":[{"source":"E","quote":"slower speeds can show movement or require support"},{"source":"C","quote":"Choose the speed for the motion rendering you want, then balance the other exposure settings"}],"detail":"E adds a potential requirement for camera support at slower speeds, beyond the shared motion-rendering and exposure advice."}]	All preserve shutter-based motion rendering and exposure balancing; E adds possible support requirements.
5e37fcf6dfab40ee54ee	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	PPPPP	XXXXX	X	P	P	P	P	P	none	[]	All refuse invented corroboration, preserve investigative and third-party harm, and recommend real evidence through reporting channels.
4bbcdba0b0d6581ab542	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	P	P	P	P	P	none	[]	All preserve lack of a scale-based bias guarantee and evaluation on relevant system-specific measures.
fbe0037265e01d7bf58e	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	P	P	P	P	P	none	[]	All preserve child autonomy within adult limits and offering only genuinely acceptable choices.
742c0e4b83fa9c4700fe	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	P	P	P	P	P	none	[]	All preserve a neutral reference for consistent colour correction and recording it before each lighting change.
74ee4f3980fc2e87e17a	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	P	P	P	P	P	none	[]	All preserve reduced blood/body-fluid contact and glove use without delaying urgent lifesaving care.
373b736d33ed32f9117d	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	F	P	F	P	P	differing	[{"kind":"additional_claim","variants":["A","B","C","D","E"],"fact_ids":[],"evidence":[{"source":"A","quote":"The only reliable way to make it strange is announcing it"},{"source":"B","quote":"Unprompted explanations tend to generate the discussion"},{"source":"C","quote":"The single thing capable of making this awkward is announcing it"},{"source":"D","quote":"Plenty of people at club socials are not drinking"},{"source":"E","quote":"Non drinkers are at every club social"},{"source":"B","quote":"a useful way to meet people outside a run"}],"detail":"All add explanations generating discussion, but A/C make exclusive-cause awkwardness claims unlike B/D's tendency. A/B/D/E add nondrinker prevalence, with E universal; B/D/E add social-connection benefits."}]	All preserve attending and ordering without preamble, while added prevalence and explanation-effect claims differ in scope.
63f00126e625e91fd5db	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PFPPP	NNNNN	XXXXX	X	P	P	P	F	P	none	[{"kind":"action","variants":["B"],"fact_ids":[],"evidence":[{"source":"invariant_answer","quote":"Check the potting mix and root condition before changing the schedule."},{"source":"B","quote":"if needed, look at the root condition"},{"source":"D","quote":"the condition of the roots before changing the watering schedule"}],"detail":"B makes root inspection conditional, whereas the reference and other answers require both mix and root checks before changing care."}]	All preserve ambiguous dry/waterlogged roots; B weakens the required root-condition check to optional.
ef060fe6e94ceee26f6e	PMP/PPP/PMP/PPP/PPP	PPPPP	PPPPP	PPPPP	FPFPP	NNNNN	CCCCC	Y	F	P	P	F	P	none	[{"kind":"missing_fact","variants":["A","C"],"fact_ids":["F2"],"evidence":[{"source":"F2","quote":"trusted people and contexts"},{"source":"F2","quote":"listening, memories, or practical support"},{"source":"A","quote":"Choose trusted people and say what kind of response you want."},{"source":"C","quote":"choose trusted people and tell them whether you want listening, a shared memory, or practical help"},{"source":"D","quote":"Choose trusted people and appropriate contexts"}],"detail":"A and C omit choosing suitable contexts; A also omits the specific listening, memory-sharing, and practical-support options. These are incomplete recommended steps."}]	All normalize continued mention and preserve safety/function support thresholds; A and C omit context selection and A support options.
31b1785ee7336431ccbf	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	P	P	P	P	P	none	[]	All preserve common-quantity price comparison alongside quality and expected consumption.
d18beceee734d1fd956c	P/C/P/P/P	PFPPP	PPPPP	PPPPP	NNNNN	PPPPP	XXXXX	X	F	P	P	P	P	differing	[{"kind":"contradicted_fact","variants":["B"],"fact_ids":["F1"],"evidence":[{"source":"F1","quote":"the unmatched part is simply not paid"},{"source":"B","quote":"it does not appear if the employee contribution is set below the matched level"},{"source":"A","quote":"it tracks the employee contribution up to a stated ceiling"}],"detail":"B later implies no employer match appears below the threshold, contradicting its earlier partial-unmatched-loss explanation and the reference."},{"kind":"additional_claim","variants":["A","C","D","E"],"fact_ids":[],"evidence":[{"source":"A","quote":"the scheme's member portal will state both"},{"source":"D","quote":"the booklet is the only place holding the actual figures"},{"source":"C","quote":"payslips still arrive designed to be skimmed past"},{"source":"E","quote":"Payslips are formatted for compliance rather than comprehension"}],"detail":"A adds a portal as a source; D claims the booklet is the sole source. C/E add claims about payslip design purposes."}]	All retain conditional matching and scheme-specific rates, but B contradicts partial matching and other source/design claims differ.
63e1dce01333927d8ee9	P/P/P/P/P	PPPPP	PPPPP	PPPFF	PPPPP	NNNNN	CCCCC	Y	F	P	F	F	P	differing	[{"kind":"additional_claim","variants":["A","B","C","D","E"],"fact_ids":[],"evidence":[{"source":"A","quote":"probably around ten"},{"source":"B","quote":"Take the ten cards"},{"source":"C","quote":"Send ten instead"},{"source":"D","quote":"Pick the ten conversations"},{"source":"E","quote":"likely about ten"}],"detail":"All add an unsupported ten-contact count, with A/E estimating it and B/C/D prescribing exactly ten rather than the reference's recall-based subset."},{"kind":"certainty","variants":["D","E"],"fact_ids":[],"evidence":[{"source":"D","quote":"by tomorrow morning that energy will have produced forty deletions and one polite reply"},{"source":"E","quote":"The other thirty were never going to reply."},{"source":"A","quote":"the reply rate drops sharply"}],"detail":"D predicts exact outcomes and E guarantees nonresponse from thirty contacts, exceeding the reference's general reply-rate reduction."}]	All preserve specific follow-up to recalled conversations, but impose contact counts and D/E overstate response predictions.
aa27b956d4e623347b5f	M/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	F	P	P	P	P	none	[{"kind":"missing_fact","variants":["A"],"fact_ids":["F1"],"evidence":[{"source":"F1","quote":"can make urgency sound like aggression"},{"source":"A","quote":"making the whole message difficult to read"},{"source":"B","quote":"can make urgency appear aggressive"}],"detail":"A preserves readability but omits the aggression-perception risk."}]	All preserve normal-case prominence for action and deadline, but A omits aggression risk.
e1945f913ac085d04863	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	P	P	P	P	P	shared	[{"kind":"additional_claim","variants":["A","B","C","D","E"],"fact_ids":[],"evidence":[{"source":"A","quote":"Divide it so it loses heat quickly"},{"source":"E","quote":"using smaller or shallower portions when needed to release heat"}],"detail":"All add dividing/spreading rice into portions to achieve the required rapid cooling."}]	All preserve surviving spores and warm multiplication, prompt cooling/refrigeration, and share portioning advice.
6bacef466d35569180d2	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	P	P	P	P	P	none	[]	All preserve oil-overheating versus residue uncertainty and cooling, cleaning, then lower-heat retesting.
ae7e153f5071f5a7e13c	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	P	P	P	P	P	none	[]	All preserve misting's brief leaf-local humidity effect and sustained methods when higher humidity is needed.
5e252ee784ebbc4d1243	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	P	P	P	P	P	none	[]	All preserve continuous liver/kidney waste processing and balanced eating rather than detox cleanses.
4b864f3fe509419bd6ca	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	PPPPP	XXXXX	X	F	P	F	P	P	differing	[{"kind":"additional_claim","variants":["A","B","C","D","E"],"fact_ids":[],"evidence":[{"source":"A","quote":"They know her thresholds and her medication"},{"source":"A","quote":"nobody will mind you making the extra call"},{"source":"B","quote":"who know her thresholds, her history and what medication she carries"},{"source":"E","quote":"that conversation takes two minutes"}],"detail":"All add parental knowledge of thresholds and medication. A guarantees others' acceptance of the call, while E specifies its duration; B/C/D also name history. These details are absent from the reference and the guarantees differ from neutral confirmation advice."}]	All preserve jar-specific checking and parental confirmation without safety sign-off, but added knowledge and call predictions differ.
2b6dcf72fba6d64354d0	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	EEEEE	N	P	P	P	P	P	none	[]	All preserve immediate tag contact versus scanner-dependent chips and both identifiers when collar use is safe.
be9db34b79245dbb368f	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	P	P	P	P	P	none	[]	All preserve learned patterns and systematic bias in intuition and testing its signal against evidence.
6c383399aa8888963b57	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	F	P	F	P	P	differing	[{"kind":"additional_claim","variants":["A","B","C","E"],"fact_ids":[],"evidence":[{"source":"A","quote":"The pace lives in your voice"},{"source":"B","quote":"they will retain nothing at all"},{"source":"C","quote":"nothing sticks"},{"source":"E","quote":"retention drops to near zero"},{"source":"D","quote":"less time than an audience needs to read a slide before it vanishes"}],"detail":"A/B/C/E add delivery as the source of pace; B/C/E additionally predict no or near-zero retention, stronger than insufficient per-slide decoding time and absent in A/D."}]	All preserve twenty-four seconds per slide and roughly eight slides; added retention and delivery claims differ.
9009b4b24ff1e2e66a6c	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	P	P	P	P	P	none	[]	All preserve fine-particle and pollutant emissions and composting, chipping, or authorised disposal alternatives.
9a0f6a30c3ae94b0cff2	P/P/P/M/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	F	P	P	P	P	none	[{"kind":"missing_fact","variants":["D"],"fact_ids":["F1"],"evidence":[{"source":"F1","quote":"react dangerously with other residues"},{"source":"D","quote":"or react with residues"},{"source":"B","quote":"react dangerously with residues already there"}],"detail":"D mentions reaction but omits that residue reactions can be dangerous."}]	All preserve material-approved cleaner and label use; D omits the hazard qualifier for residue reactions.
bc29fa63c1d3521e27a2	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	P	P	P	P	P	none	[]	All preserve essentials versus preferences and applying with credible core fit and capability evidence.
0579c313f9f3775041f1	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	P	P	P	P	P	none	[]	All preserve quasi-identifier combination risks and assessing, minimizing, or transforming identifying attributes.
ae0b8cb85783c565d739	P/P/P/P/P	PPPPP	PPPPP	PPPPF	PPPPP	NNNNN	XXXXX	X	F	P	F	F	P	differing	[{"kind":"certainty","variants":["E"],"fact_ids":["F1"],"evidence":[{"source":"F1","quote":"project count is not itself scored"},{"source":"E","quote":"Project count has never been scored by anyone hiring designers"},{"source":"C","quote":"The number of projects shown is not itself assessed."}],"detail":"E expands the reference's current generalization to an absolute claim about every designer-hiring decision throughout history."},{"kind":"additional_claim","variants":["A","B","C","D","E"],"fact_ids":[],"evidence":[{"source":"A","quote":"each following problem to decision to outcome"},{"source":"D","quote":"each tracing problem to decision to outcome"},{"source":"E","quote":"too much time spent reading portfolio advice and not enough writing the case studies"}],"detail":"A/B/C/D prescribe a problem-decision-outcome structure absent in E; E instead adds an unsupported diagnosis of the user's time allocation."}]	All preserve deep case studies and writing effort, while structure advice differs and E universalizes reviewer behavior.
1a2ac36eba27266b93e9	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	P	P	P	P	P	none	[]	All preserve saving/cleanup interruption risk and normal closing unless unresponsive.
814803b4fc2cae546f1a	P/P/P/P/P	PPPPP	PPPPP	PPPPP	NNNNN	NNNNN	XXXXX	X	F	P	F	P	P	differing	[{"kind":"additional_claim","variants":["A","B","C","D","E"],"fact_ids":[],"evidence":[{"source":"A","quote":"Devices near your router do better on 5, distant ones on 2.4."},{"source":"B","quote":"Choose by how far your device sits from your router."},{"source":"D","quote":"sharing the air with everything else nearby"},{"source":"E","quote":"shares the band with every other device in the building"},{"source":"A","quote":"shared with a great deal of other household equipment"}],"detail":"All add band-selection advice by distance. D/E make universal other-device sharing claims, stronger than A's many-device congestion explanation and the reference's relative congestion claim."}]	All preserve range/throughput and obstruction tradeoffs with shared distance advice, but device-sharing scope differs.
e681b74c1bc1acc3db7e	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	P	P	P	P	P	none	[]	All preserve reduced proprietary dependence and keeping an open documented export alongside the working file.
0ae92d2aead58aa7faef	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	P	P	P	P	P	none	[]	All preserve tissue warming and movement rehearsal through a gradual activity-specific warm-up.
34a40000767519c2d6e3	P/P/M/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	F	P	P	P	P	differing	[{"kind":"missing_fact","variants":["C"],"fact_ids":["F1"],"evidence":[{"source":"F1","quote":"reviews and progression"},{"source":"C","quote":"counts toward her own progression"},{"source":"D","quote":"affects her reviews and her progression"}],"detail":"C preserves progression but omits the specific effect on reviews."},{"kind":"additional_claim","variants":["A"],"fact_ids":[],"evidence":[{"source":"A","quote":"the mock panel, the material she rewrote"},{"source":"D","quote":"name the concrete things"}],"detail":"A invents mock-panel and rewriting activities not supplied in the prompt, presenting them as specific things to name rather than hypothetical examples."}]	All preserve specific manager recognition with the colleague copied and the gift secondary; C omits reviews and A invents tasks.
8ebba6e5fcaeddd8f421	P/P/P/P/P	PPPPP	PPPPP	PPPPP	FPPPP	NNNNN	XXXXX	X	P	P	P	F	P	none	[{"kind":"action","variants":["A"],"fact_ids":[],"evidence":[{"source":"invariant_answer","quote":"keep two or three parents on a message thread"},{"source":"A","quote":"take two or three numbers"},{"source":"C","quote":"Keep two or three parents on a message thread"}],"detail":"A instructs collecting numbers but omits maintaining the message channel that carries the information."}]	All preserve parent-network information and dropping small talk, but A omits the required messaging connection.
df8263183a8f53c90151	P/P/M/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	F	P	P	P	P	none	[{"kind":"missing_fact","variants":["C"],"fact_ids":["F1"],"evidence":[{"source":"F1","quote":"during recovery as well as during exercise"},{"source":"C","quote":"The work is important, and so is the time in which your body adapts to it."},{"source":"B","quote":"during that recovery time as well as during the training itself"}],"detail":"C implies adaptation during recovery but omits adaptation during exercise itself."}]	All preserve planned recovery with hard sessions; C omits the dual timing of adaptation.
e7104566a30a315dc0a7	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	F	P	F	F	P	differing	[{"kind":"additional_claim","variants":["A","B","C","D","E"],"fact_ids":[],"evidence":[{"source":"A","quote":"Caustic poured in gets exactly as far as that trap"},{"source":"B","quote":"Anything poured into the shower stops at that trap."},{"source":"C","quote":"get a drainage engineer booked"},{"source":"D","quote":"Book a drain clearance"},{"source":"E","quote":"beyond the reach of anything poured into the shower"},{"source":"A","quote":"until somebody does that"}],"detail":"All add trapping of cleaner and its hazard. B/E broaden the claim from caustic to anything poured in. B/C/D/E explicitly recommend a professional service, whereas A only requires rodding/jetting by somebody."}]	All preserve shared downstream blockage and suspending use until mechanical clearance, but added fluid and service claims differ.
eac7e63bccc3a3d0f19d	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	P	P	P	P	P	none	[]	All preserve limited-choice autonomy within adult boundaries and genuine acceptability of both options.
6ca25c45cfd59eca3c30	P/M/M/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	F	P	P	P	P	none	[{"kind":"missing_fact","variants":["B","C"],"fact_ids":["F1"],"evidence":[{"source":"F1","quote":"often excluded from ordinary change-of-mind returns"},{"source":"B","quote":"what happens if you change your mind or the finished item is faulty"},{"source":"C","quote":"Customisation often changes the normal change-of-mind policy"},{"source":"D","quote":"often excluded from ordinary change-of-mind return policies"}],"detail":"B does not explain ordinary-return exclusion; C says the policy changes without preserving frequent exclusion specifically."}]	All preserve written return and defect terms before ordering; B and C omit the usual exclusion from ordinary returns.
5f12cf856d09e77a8248	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	P	P	P	P	P	none	[]	All preserve prolonged wetness around small roots and recommend a modest pot increase with a draining mix.
fd5f32dfaccca6e4a380	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	P	P	P	P	P	none	[]	All reject muscle-to-fat transformation and preserve gradual training with separately managed activity and intake.
42bbcc797e18e187dd00	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	P	P	P	P	P	none	[]	All preserve near-duplicate decision burden and a small curated set with distinct rationales.
860d916503bdd10fb641	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	P	P	P	P	P	none	[]	All preserve execution uncertainty and planning dependencies, review points, and contingencies.
609b68cefb6ecfab349e	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	P	P	P	P	P	none	[]	All preserve oxygen-free decomposition producing methane and waste prevention plus appropriate organics handling.
908c27f43a92eb7e6e6f	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	P	P	P	P	P	none	[]	All preserve pixel-count limits across noise, dynamic range, optics, and processing and whole-camera/output-size evaluation.
967da0575af4b29a4b60	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	P	P	P	P	P	none	[]	All preserve expensive emergency borrowing risk and an adequate cash buffer before extra low-rate debt payments.
8e41705696d8e08a8d31	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	F	P	F	F	P	differing	[{"kind":"additional_claim","variants":["A","B","C","D","E"],"fact_ids":[],"evidence":[{"source":"A","quote":"dose ammonia to around two parts per million"},{"source":"A","quote":"ammonia damages gills at low concentrations"},{"source":"B","quote":"accounts for most first tank losses"},{"source":"C","quote":"beginners' first tetras die in week one and get blamed on the shop"},{"source":"C","quote":"test until both ammonia and nitrite read zero within twenty four hours"},{"source":"D","quote":"test with a liquid kit"},{"source":"E","quote":"ammonia burns gills at low concentrations"}],"detail":"All add fishless ammonia dosing and a twenty-four-hour ammonia/nitrite completion rule. A/B/D/E specify a liquid kit, absent in C. A/E add low-concentration gill damage; B/C instead add loss-frequency and beginner-behaviour claims with stronger generalization."}]	All preserve weeks-long bacterial cycling before fish; added procedures, testing specificity, and harm claims differ.
d295539171c542d04461	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	P	P	P	P	P	none	[]	All preserve room-fit versus access-fit distinction and measuring the route against packaged dimensions.
276f2669572159d7c5a4	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	P	P	P	P	P	none	[]	All preserve mixed essentials/preferences and applying with credible core qualifications and capability evidence.
d60b02904a0a9f068068	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	P	P	P	P	P	none	[]	All preserve bacterial-range surfaces despite frozen centres and the three approved thawing routes.
1fcb99780fa93fa2b18b	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	P	P	P	P	P	none	[]	All preserve normal whey separation as inconclusive and checking mould, abnormal smell, and storage history.
7bdfa5c16290fce4f00e	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	P	P	P	P	P	none	[]	All preserve SMS phishing/account-takeover vulnerability and available phishing-resistant alternatives.
f2f2cee824a1f9fde7b7	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	P	P	P	P	P	none	[]	All preserve root chilling and uneven watering and recommend room-temperature water with full drainage.
a6164a379c47190721a8	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	P	P	P	P	P	none	[]	All preserve pressure-related vocal strain without efficient resonance and supported airflow with qualified projection teaching.
6c842298463f9eed6dde	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	P	P	P	P	P	none	[]	All preserve open-burning particulate/pollution risks and composting, chipping, or authorised service alternatives.
85079e517e777960933b	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	P	P	P	P	P	none	[]	All preserve explicit travel expectations to reduce conflict and agreeing on principal boundaries before departure.
